-73.758,40.679,2
-73.767,40.666,2
-73.777,40.649,2
-73.777,40.65,4
-73.781,40.648,120
-73.782,40.724,2
-73.783,40.675,2
-73.784,40.634,2
-73.784,40.652,4
-73.784,40.65,208
-73.785,40.648,190
-73.785,40.666,2
-73.786,40.643,2
-73.786,40.661,2
-73.787,40.657,10
-73.788,40.645,138
-73.788,40.65,332
-73.789,40.659,2
-73.79,40.655,32
-73.79,40.673,6
-73.791,40.649,424
-73.792,40.644,484
-73.792,40.662,2
-73.793,40.658,8
-73.793,40.67,2
-73.794,40.653,222
-73.795,40.649,476
-73.795,40.65,566
-73.796,40.644,66
-73.796,40.662,4
-73.797,40.658,72
-73.798,40.653,208
-73.799,40.65,286
-73.8,40.659,184
-73.8,40.66,70
-73.801,40.643,4
-73.801,40.661,94
-73.802,40.657,192
-73.803,40.652,136
-73.804,40.648,46
-73.804,40.666,86
-73.805,40.654,188
-73.805,40.672,14
-73.806,40.668,12
-73.807,40.645,2
-73.807,40.663,66
-73.808,40.659,212
-73.808,40.677,6
-73.809,40.654,144
-73.809,40.672,8
-73.81,40.645,4
-73.81,40.663,130
-73.81,40.708,2
-73.811,40.662,78
-73.811,40.66,188
-73.812,40.658,64
-73.812,40.676,20
-73.813,40.653,34
-73.813,40.671,2
-73.813,40.716,4
-73.814,40.649,2
-73.814,40.667,56
-73.814,40.685,2
-73.814,40.711,2
-73.815,40.662,148
-73.816,40.658,56
-73.816,40.676,6
-73.816,40.702,2
-73.817,40.664,114
-73.817,40.682,2
-73.818,40.641,2
-73.818,40.678,6
-73.819,40.637,2
-73.819,40.655,22
-73.819,40.673,6
-73.82,40.659,82
-73.82,40.66,40
-73.82,40.677,4
-73.821,40.663,72
-73.822,40.659,60
-73.822,40.66,66
-73.822,40.677,8
-73.822,40.695,8
-73.822,40.721,2
-73.823,40.654,2
-73.823,40.672,24
-73.824,40.668,22
-73.824,40.686,2
-73.825,40.663,24
-73.825,40.681,6
-73.826,40.659,8
-73.826,40.677,4
-73.827,40.654,6
-73.827,40.672,74
-73.827,40.735,2
-73.828,40.679,4
-73.828,40.697,2
-73.828,40.705,2
-73.829,40.638,2
-73.829,40.656,10
-73.829,40.674,62
-73.829,40.719,2
-73.83,40.665,34
-73.831,40.646,2
-73.831,40.664,6
-73.831,40.682,8
-73.832,40.678,18
-73.832,40.696,2
-73.832,40.704,2
-73.833,40.66,2
-73.833,40.673,32
-73.834,40.669,44
-73.834,40.687,12
-73.834,40.713,6
-73.835,40.646,2
-73.835,40.664,10
-73.835,40.682,32
-73.836,40.678,60
-73.836,40.696,8
-73.836,40.69,20
-73.836,40.722,2
-73.837,40.655,2
-73.837,40.673,38
-73.837,40.691,24
-73.837,40.718,4
-73.837,40.73,2
-73.837,40.772,2
-73.837,40.817,2
-73.838,40.669,10
-73.838,40.687,6
-73.838,40.713,2
-73.839,40.664,16
-73.839,40.682,14
-73.84,40.679,30
-73.84,40.723,4
-73.841,40.665,14
-73.841,40.683,14
-73.841,40.782,1
-73.842,40.679,20
-73.842,40.705,2
-73.843,40.674,44
-73.843,40.692,2
-73.843,40.719,2
-73.843,40.737,4
-73.844,40.688,6
-73.844,40.831,2
-73.845,40.665,2
-73.845,40.683,28
-73.846,40.642,2
-73.846,40.679,10
-73.846,40.697,4
-73.847,40.674,16
-73.847,40.692,34
-73.847,40.69,6
-73.848,40.688,28
-73.848,40.714,6
-73.849,40.647,2
-73.849,40.665,4
-73.849,40.683,14
-73.85,40.656,4
-73.85,40.674,12
-73.85,40.692,2
-73.85,40.69,8
-73.85,40.737,2
-73.85,40.7,18
-73.851,40.655,4
-73.851,40.66,1
-73.851,40.673,4
-73.851,40.691,4
-73.852,40.669,2
-73.852,40.687,28
-73.853,40.675,12
-73.853,40.693,2
-73.853,40.701,2
-73.854,40.689,18
-73.854,40.715,4
-73.854,40.7,4
-73.855,40.666,6
-73.855,40.66,2
-73.855,40.684,16
-73.855,40.747,2
-73.855,40.783,2
-73.856,40.698,14
-73.856,40.724,4
-73.857,40.657,2
-73.857,40.675,6
-73.857,40.693,4
-73.857,40.701,8
-73.858,40.689,34
-73.858,40.69,26
-73.859,40.684,20
-73.859,40.729,2
-73.86,40.688,16
-73.86,40.73,6
-73.86,40.769,2
-73.861,40.674,4
-73.861,40.692,2
-73.862,40.688,24
-73.862,40.769,21
-73.863,40.683,4
-73.863,40.746,6
-73.864,40.679,8
-73.864,40.697,16
-73.864,40.705,2
-73.864,40.723,12
-73.864,40.741,2
-73.864,40.778,2
-73.865,40.667,2
-73.865,40.685,6
-73.865,40.766,14
-73.866,40.699,4
-73.866,40.707,4
-73.866,40.761,4
-73.867,40.676,2
-73.867,40.694,26
-73.867,40.702,10
-73.867,40.757,2
-73.868,40.671,2
-73.868,40.716,6
-73.869,40.685,14
-73.869,40.69,12
-73.869,40.766,164
-73.87,40.665,2
-73.87,40.683,4
-73.87,40.728,2
-73.87,40.764,16
-73.87,40.78,10
-73.871,40.68,6
-73.871,40.693,8
-73.871,40.701,4
-73.871,40.738,2
-73.871,40.774,2524
-73.872,40.689,8
-73.873,40.684,4
-73.873,40.729,4
-73.873,40.747,2
-73.873,40.765,22
-73.874,40.661,4
-73.874,40.698,24
-73.874,40.706,2
-73.874,40.742,4
-73.874,40.779,4
-73.875,40.675,6
-73.875,40.693,4
-73.875,40.701,8
-73.875,40.738,2
-73.875,40.756,2
-73.875,40.774,4813
-73.876,40.708,8
-73.876,40.726,2
-73.876,40.744,6
-73.876,40.762,20
-73.877,40.659,2
-73.877,40.66,12
-73.877,40.695,16
-73.877,40.703,10
-73.877,40.721,2
-73.877,40.758,12
-73.877,40.776,34
-73.878,40.717,8
-73.878,40.753,2
-73.878,40.771,490
-73.878,40.78,2
-73.879,40.686,4
-73.879,40.712,12
-73.879,40.749,4
-73.879,40.767,106
-73.879,40.785,2
-73.88,40.697,8
-73.88,40.705,24
-73.88,40.723,6
-73.88,40.741,2
-73.88,40.778,10
-73.881,40.694,14
-73.881,40.702,18
-73.881,40.739,2
-73.881,40.757,12
-73.881,40.775,62
-73.882,40.734,4
-73.882,40.752,38
-73.882,40.75,21
-73.883,40.685,2
-73.883,40.711,6
-73.883,40.748,6
-73.883,40.766,72
-73.884,40.699,12
-73.884,40.707,10
-73.884,40.725,4
-73.884,40.743,4
-73.884,40.761,52
-73.885,40.694,2
-73.885,40.702,16
-73.885,40.757,22
-73.885,40.775,26
-73.886,40.671,2
-73.886,40.752,60
-73.886,40.75,46
-73.886,40.815,2
-73.887,40.711,2
-73.887,40.748,38
-73.887,40.766,52
-73.887,40.784,2
-73.888,40.673,8
-73.888,40.691,4
-73.888,40.718,22
-73.888,40.736,16
-73.888,40.754,58
-73.888,40.772,154
-73.889,40.669,2
-73.889,40.713,6
-73.889,40.731,30
-73.889,40.768,168
-73.89,40.719,6
-73.89,40.737,2
-73.89,40.755,12
-73.89,40.773,44
-73.891,40.659,2
-73.891,40.677,2
-73.891,40.695,6
-73.891,40.703,6
-73.891,40.721,2
-73.891,40.758,85
-73.891,40.776,16
-73.891,40.77,88
-73.892,40.717,2
-73.892,40.735,16
-73.892,40.753,46
-73.892,40.771,162
-73.893,40.712,2
-73.893,40.749,38
-73.893,40.75,36
-73.893,40.767,110
-73.894,40.708,4
-73.894,40.744,46
-73.894,40.762,38
-73.894,40.799,2
-73.894,40.7,6
-73.895,40.695,4
-73.895,40.703,2
-73.895,40.721,18
-73.895,40.758,48
-73.895,40.776,6
-73.896,40.672,2
-73.896,40.717,38
-73.896,40.735,20
-73.896,40.753,14
-73.896,40.771,134
-73.897,40.712,44
-73.897,40.749,58
-73.897,40.75,32
-73.897,40.767,164
-73.898,40.708,26
-73.898,40.726,16
-73.898,40.744,14
-73.898,40.762,68
-73.899,40.695,2
-73.899,40.703,12
-73.899,40.721,22
-73.899,40.73,24
-73.899,40.758,42
-73.899,40.776,34
-73.899,40.839,2
-73.9,40.728,22
-73.9,40.746,26
-73.9,40.764,92
-73.9,40.809,2
-73.901,40.653,2
-73.901,40.716,32
-73.901,40.71,10
-73.901,40.734,70
-73.901,40.752,24
-73.902,40.711,54
-73.902,40.748,12
-73.902,40.766,68
-73.902,40.76,4
-73.903,40.699,2
-73.903,40.707,30
-73.903,40.725,18
-73.903,40.743,34
-73.903,40.761,14
-73.903,40.798,2
-73.904,40.676,8
-73.904,40.702,6
-73.904,40.739,70
-73.904,40.74,12
-73.904,40.757,12
-73.904,40.775,6
-73.905,40.653,2
-73.905,40.716,38
-73.905,40.734,24
-73.905,40.752,46
-73.905,40.815,2
-73.906,40.641,2
-73.906,40.678,2
-73.906,40.704,6
-73.906,40.722,46
-73.906,40.759,36
-73.906,40.777,6
-73.907,40.691,10
-73.907,40.718,18
-73.907,40.736,58
-73.907,40.754,46
-73.907,40.772,16
-73.907,40.817,2
-73.908,40.669,2
-73.908,40.713,60
-73.908,40.731,48
-73.908,40.74,70
-73.908,40.768,122
-73.909,40.709,56
-73.909,40.727,16
-73.909,40.745,62
-73.909,40.763,52
-73.909,40.781,2
-73.91,40.709,34
-73.91,40.727,38
-73.91,40.745,46
-73.91,40.75,30
-73.91,40.763,34
-73.91,40.781,2
-73.91,40.862,1
-73.911,40.717,86
-73.911,40.735,84
-73.911,40.753,26
-73.911,40.771,26
-73.911,40.816,2
-73.912,40.686,2
-73.912,40.712,4
-73.912,40.71,8
-73.912,40.749,70
-73.912,40.767,56
-73.912,40.785,2
-73.912,40.8,2
-73.913,40.681,4
-73.913,40.708,4
-73.913,40.726,32
-73.913,40.744,70
-73.913,40.762,68
-73.913,40.76,102
-73.913,40.825,2
-73.914,40.659,2
-73.914,40.695,3
-73.914,40.703,23
-73.914,40.721,40
-73.914,40.758,19
-73.914,40.776,4
-73.914,40.794,8
-73.915,40.672,10
-73.915,40.717,86
-73.915,40.735,68
-73.915,40.74,26
-73.915,40.753,82
-73.915,40.771,6
-73.915,40.834,2
-73.916,40.686,6
-73.916,40.712,28
